"","species","month","day","year","box","pollen","occurrence"
"13839","Archilochus colubris",9,28,2011,1,80.1330535905436,TRUE
"13840","Archilochus colubris",9,8,2011,3,74.0035352995619,FALSE
"13841","Archilochus colubris",8,20,2011,3,14.1480980440974,TRUE
"13842","Archilochus colubris",8,17,2011,2,96.2790139019489,FALSE
"13843","Archilochus colubris",5,8,2011,1,12.6921355491504,FALSE
"13844","Archilochus colubris",9,18,2011,2,95.6313687842339,FALSE
"13845","Archilochus colubris",6,23,2011,3,84.0771617135033,FALSE
"13846","Archilochus colubris",11,11,2011,1,96.2655771058053,FALSE
"13847","Archilochus colubris",2,17,2011,1,86.6365382680669,TRUE
"13848","Archilochus colubris",3,26,2011,1,13.7913018930703,FALSE
"13849","Archilochus colubris",7,30,2011,1,66.1378529854119,FALSE
"13850","Archilochus colubris",7,31,2011,1,66.1378529854119,FALSE
"13851","Archilochus colubris",8,24,2011,2,96.2790139019489,FALSE
"13852","Archilochus colubris",12,17,2011,1,83.3009922644123,FALSE
"13853","Archilochus colubris",8,20,2011,2,96.2790139019489,FALSE
"13854","Archilochus colubris",1,16,2011,1,61.57580120489,FALSE
"13855","Archilochus colubris",4,1,2011,1,27.5838064029813,FALSE
"13856","Archilochus colubris",7,24,2011,1,66.1378529854119,FALSE
"13857","Archilochus colubris",9,15,2011,1,80.1330535905436,TRUE
"13858","Archilochus colubris",10,22,2011,1,18.2906839298084,FALSE
"13859","Archilochus colubris",8,4,2011,2,96.2790139019489,FALSE
"13860","Archilochus colubris",10,1,2011,2,7.13135183323175,FALSE
"13861","Archilochus colubris",11,23,2011,1,96.2655771058053,FALSE
"13862","Archilochus colubris",3,30,2011,1,13.7913018930703,FALSE
"13863","Archilochus colubris",10,15,2011,1,18.2906839298084,FALSE
"13864","Archilochus colubris",7,10,2011,2,37.5239544548094,FALSE
"13865","Archilochus colubris",7,3,2011,2,37.5239544548094,FALSE
"13866","Archilochus colubris",8,19,2011,3,14.1480980440974,TRUE
"13867","Archilochus colubris",8,20,2011,2,96.2790139019489,FALSE
"13868","Archilochus colubris",9,28,2011,2,95.6313687842339,FALSE
"13869","Archilochus colubris",3,17,2011,1,13.7913018930703,FALSE
"13870","Archilochus colubris",3,18,2011,1,13.7913018930703,FALSE
"13871","Archilochus colubris",10,15,2011,1,18.2906839298084,FALSE
"13872","Archilochus colubris",10,2,2011,1,18.2906839298084,FALSE
"13873","Archilochus colubris",1,22,2011,1,61.57580120489,FALSE
"13874","Archilochus colubris",1,23,2011,1,61.57580120489,FALSE
"13875","Archilochus colubris",2,3,2011,1,86.6365382680669,TRUE
"13876","Archilochus colubris",12,3,2011,1,83.3009922644123,FALSE
"13877","Archilochus colubris",12,31,2011,1,83.3009922644123,FALSE
"13878","Archilochus colubris",11,29,2011,1,96.2655771058053,FALSE
"13879","Archilochus colubris",2,27,2011,1,86.6365382680669,TRUE
"13880","Archilochus colubris",11,11,2011,1,96.2655771058053,FALSE
"13881","Archilochus colubris",2,25,2011,1,86.6365382680669,TRUE
"13882","Archilochus colubris",7,13,2011,1,66.1378529854119,FALSE
"13883","Archilochus colubris",5,6,2011,3,94.7591658914462,FALSE
"13884","Archilochus colubris",1,4,2011,1,61.57580120489,FALSE
"13885","Archilochus colubris",8,15,2011,2,96.2790139019489,FALSE
"13886","Archilochus colubris",7,5,2011,1,66.1378529854119,FALSE
"13887","Archilochus colubris",5,11,2011,2,41.3521826965734,TRUE
"13888","Archilochus colubris",9,1,2011,1,80.1330535905436,TRUE
"13889","Archilochus colubris",4,4,2011,1,27.5838064029813,FALSE
"13890","Archilochus colubris",6,19,2011,3,84.0771617135033,FALSE
"13891","Archilochus colubris",9,16,2011,2,95.6313687842339,FALSE
"13892","Archilochus colubris",5,27,2011,3,94.7591658914462,FALSE
"13893","Archilochus colubris",6,30,2011,1,97.3178467480466,FALSE
"13894","Archilochus colubris",6,25,2011,1,97.3178467480466,FALSE
"13895","Archilochus colubris",4,10,2011,1,27.5838064029813,FALSE
"13896","Archilochus colubris",4,18,2011,2,98.2793438946828,TRUE
"13897","Archilochus colubris",5,30,2011,2,41.3521826965734,TRUE
"13898","Archilochus colubris",6,13,2011,3,84.0771617135033,FALSE
"13899","Archilochus colubris",4,17,2011,2,98.2793438946828,TRUE
"13900","Archilochus colubris",8,14,2011,2,96.2790139019489,FALSE
"13901","Archilochus colubris",6,27,2011,2,40.6622314359993,FALSE
"13902","Archilochus colubris",5,13,2011,3,94.7591658914462,FALSE
"13903","Archilochus colubris",7,27,2011,2,37.5239544548094,FALSE
"13904","Archilochus colubris",7,27,2011,2,37.5239544548094,FALSE
"13905","Archilochus colubris",8,4,2011,2,96.2790139019489,FALSE
"13906","Archilochus colubris",8,5,2011,2,96.2790139019489,FALSE
"13907","Archilochus colubris",4,15,2011,2,98.2793438946828,TRUE
"13908","Archilochus colubris",8,11,2011,2,96.2790139019489,FALSE
"13909","Archilochus colubris",1,19,2011,1,61.57580120489,FALSE
"13910","Archilochus colubris",8,7,2011,2,96.2790139019489,FALSE
"13911","Archilochus colubris",7,17,2011,3,31.4082775497809,FALSE
"13912","Archilochus colubris",4,18,2011,1,27.5838064029813,FALSE
"13913","Archilochus colubris",4,10,2011,1,27.5838064029813,FALSE
"13914","Archilochus colubris",5,23,2011,3,94.7591658914462,FALSE
"13915","Archilochus colubris",4,27,2011,3,47.774619795382,FALSE
"13916","Archilochus colubris",8,3,2011,2,96.2790139019489,FALSE
"13917","Archilochus colubris",4,20,2011,2,98.2793438946828,TRUE
"13918","Archilochus colubris",8,1,2011,2,96.2790139019489,FALSE
"13919","Archilochus colubris",9,4,2011,2,95.6313687842339,FALSE
"13920","Archilochus colubris",4,25,2011,2,98.2793438946828,TRUE
"13921","Archilochus colubris",12,4,2011,1,83.3009922644123,FALSE
"13922","Archilochus colubris",12,16,2011,1,83.3009922644123,FALSE
"13923","Archilochus colubris",1,21,2011,1,61.57580120489,FALSE
"13924","Archilochus colubris",1,29,2011,1,61.57580120489,FALSE
"13925","Archilochus colubris",8,20,2011,2,96.2790139019489,FALSE
"13926","Archilochus colubris",4,30,2011,2,98.2793438946828,TRUE
"13927","Archilochus colubris",5,5,2011,2,41.3521826965734,TRUE
"13928","Archilochus colubris",7,31,2011,2,37.5239544548094,FALSE
"13929","Archilochus colubris",5,17,2011,3,94.7591658914462,FALSE
"13930","Archilochus colubris",2,26,2011,1,86.6365382680669,TRUE
"13931","Archilochus colubris",6,6,2011,2,40.6622314359993,FALSE
"13932","Archilochus colubris",6,6,2011,2,40.6622314359993,FALSE
"13933","Archilochus colubris",8,5,2011,2,96.2790139019489,FALSE
"13934","Archilochus colubris",8,15,2011,2,96.2790139019489,FALSE
"13935","Archilochus colubris",3,18,2011,1,13.7913018930703,FALSE
"13936","Archilochus colubris",9,10,2011,2,95.6313687842339,FALSE
"13937","Archilochus colubris",3,20,2011,1,13.7913018930703,FALSE
"13938","Archilochus colubris",4,23,2011,2,98.2793438946828,TRUE
"13939","Archilochus colubris",4,25,2011,2,98.2793438946828,TRUE
"13940","Archilochus colubris",9,10,2011,2,95.6313687842339,FALSE
"13941","Archilochus colubris",4,2,2011,1,27.5838064029813,FALSE
"13942","Archilochus colubris",2,14,2011,1,86.6365382680669,TRUE
"13943","Archilochus colubris",5,8,2011,2,41.3521826965734,TRUE
"13944","Archilochus colubris",9,2,2011,2,95.6313687842339,FALSE
"13945","Archilochus colubris",8,20,2011,2,96.2790139019489,FALSE
"13946","Archilochus colubris",7,3,2011,2,37.5239544548094,FALSE
"13947","Archilochus colubris",9,8,2011,2,95.6313687842339,FALSE
"13948","Archilochus colubris",9,11,2011,2,95.6313687842339,FALSE
"13949","Archilochus colubris",9,2,2011,3,74.0035352995619,FALSE
"13950","Archilochus colubris",8,24,2011,2,96.2790139019489,FALSE
"13951","Archilochus colubris",5,10,2011,3,94.7591658914462,FALSE
"13952","Archilochus colubris",5,7,2011,3,94.7591658914462,FALSE
"13953","Archilochus colubris",11,23,2011,1,96.2655771058053,FALSE
"13954","Archilochus colubris",6,1,2011,3,84.0771617135033,FALSE
"13955","Archilochus colubris",9,26,2011,1,80.1330535905436,TRUE
"13956","Archilochus colubris",3,27,2011,1,13.7913018930703,FALSE
"13957","Archilochus colubris",10,23,2011,1,18.2906839298084,FALSE
"13958","Archilochus colubris",8,20,2011,3,14.1480980440974,TRUE
"13959","Archilochus colubris",5,3,2011,3,94.7591658914462,FALSE
"13960","Archilochus colubris",5,22,2011,3,94.7591658914462,FALSE
"13961","Archilochus colubris",5,21,2011,3,94.7591658914462,FALSE
"13962","Archilochus colubris",8,13,2011,1,27.6934515452012,FALSE
"13963","Archilochus colubris",8,25,2011,2,96.2790139019489,FALSE
"13964","Archilochus colubris",11,14,2011,1,96.2655771058053,FALSE
"13965","Archilochus colubris",6,14,2011,3,84.0771617135033,FALSE
"13966","Archilochus colubris",1,18,2011,1,61.57580120489,FALSE
"13967","Archilochus colubris",9,10,2011,2,95.6313687842339,FALSE
"13968","Archilochus colubris",6,4,2011,2,40.6622314359993,FALSE
"13969","Archilochus colubris",1,14,2011,1,61.57580120489,FALSE
"13970","Archilochus colubris",5,30,2011,2,41.3521826965734,TRUE
"13971","Archilochus colubris",5,11,2011,3,94.7591658914462,FALSE
"13972","Archilochus colubris",6,25,2011,3,84.0771617135033,FALSE
"13973","Archilochus colubris",6,28,2011,3,84.0771617135033,FALSE
"13974","Archilochus colubris",9,15,2011,1,80.1330535905436,TRUE
"13975","Archilochus colubris",6,25,2011,3,84.0771617135033,FALSE
"13976","Archilochus colubris",4,23,2011,2,98.2793438946828,TRUE
"13977","Archilochus colubris",4,16,2011,1,27.5838064029813,FALSE
"13978","Archilochus colubris",7,27,2011,3,31.4082775497809,FALSE
"13979","Archilochus colubris",8,16,2011,2,96.2790139019489,FALSE
"13980","Archilochus colubris",9,21,2011,3,74.0035352995619,FALSE
"13981","Archilochus colubris",5,20,2011,3,94.7591658914462,FALSE
"13982","Archilochus colubris",7,9,2011,2,37.5239544548094,FALSE
"13983","Archilochus colubris",9,8,2011,3,74.0035352995619,FALSE
"13984","Archilochus colubris",7,30,2011,3,31.4082775497809,FALSE
"13985","Archilochus colubris",3,27,2011,1,13.7913018930703,FALSE
"13986","Archilochus colubris",2,12,2011,1,86.6365382680669,TRUE
"13987","Archilochus colubris",2,22,2011,1,86.6365382680669,TRUE
"13988","Archilochus colubris",5,3,2011,2,41.3521826965734,TRUE
"13989","Archilochus colubris",6,25,2011,2,40.6622314359993,FALSE
"13990","Archilochus colubris",9,24,2011,3,74.0035352995619,FALSE
"13991","Archilochus colubris",7,30,2011,2,37.5239544548094,FALSE
"13992","Archilochus colubris",4,30,2011,1,27.5838064029813,FALSE
"13993","Archilochus colubris",9,11,2011,3,74.0035352995619,FALSE
"13994","Archilochus colubris",1,16,2011,1,61.57580120489,FALSE
"13995","Archilochus colubris",7,9,2011,2,37.5239544548094,FALSE
"13996","Archilochus colubris",3,11,2011,1,13.7913018930703,FALSE
"13997","Archilochus colubris",5,27,2011,2,41.3521826965734,TRUE
"13998","Archilochus colubris",8,28,2011,2,96.2790139019489,FALSE
"13999","Archilochus colubris",1,15,2011,1,61.57580120489,FALSE
"14000","Archilochus colubris",8,21,2011,2,96.2790139019489,FALSE
"14001","Archilochus colubris",7,14,2011,2,37.5239544548094,FALSE
"14002","Archilochus colubris",7,2,2011,2,37.5239544548094,FALSE
"14003","Archilochus colubris",10,10,2011,2,7.13135183323175,FALSE
"14004","Archilochus colubris",10,1,2011,1,18.2906839298084,FALSE
"14005","Archilochus colubris",10,2,2011,1,18.2906839298084,FALSE
"14006","Archilochus colubris",8,13,2011,2,96.2790139019489,FALSE
"14007","Archilochus colubris",8,13,2011,3,14.1480980440974,TRUE
"14008","Archilochus colubris",5,8,2011,3,94.7591658914462,FALSE
"14009","Archilochus colubris",2,4,2011,1,86.6365382680669,TRUE
"14010","Archilochus colubris",10,6,2011,1,18.2906839298084,FALSE
"14011","Archilochus colubris",11,20,2011,1,96.2655771058053,FALSE
"14012","Archilochus colubris",5,20,2011,3,94.7591658914462,FALSE
"14013","Archilochus colubris",2,23,2011,1,86.6365382680669,TRUE
"14014","Archilochus colubris",1,7,2011,1,61.57580120489,FALSE
"14015","Archilochus colubris",6,9,2011,2,40.6622314359993,FALSE
"14016","Archilochus colubris",9,18,2011,2,95.6313687842339,FALSE
"14017","Archilochus colubris",5,28,2011,3,94.7591658914462,FALSE
"14018","Archilochus colubris",8,12,2011,2,96.2790139019489,FALSE
"14019","Archilochus colubris",7,5,2011,3,31.4082775497809,FALSE
"14020","Archilochus colubris",7,6,2011,3,31.4082775497809,FALSE
"14021","Archilochus colubris",7,7,2011,3,31.4082775497809,FALSE
"14022","Archilochus colubris",10,10,2011,2,7.13135183323175,FALSE
"14023","Archilochus colubris",7,18,2011,3,31.4082775497809,FALSE
"14024","Archilochus colubris",7,21,2011,3,31.4082775497809,FALSE
"14025","Archilochus colubris",12,2,2011,1,83.3009922644123,FALSE
"14026","Archilochus colubris",2,3,2011,1,86.6365382680669,TRUE
"14027","Archilochus colubris",8,21,2011,2,96.2790139019489,FALSE
"14028","Archilochus colubris",4,9,2011,2,98.2793438946828,TRUE
"14029","Archilochus colubris",4,18,2011,2,98.2793438946828,TRUE
"14030","Archilochus colubris",7,26,2011,2,37.5239544548094,FALSE
"14031","Archilochus colubris",2,21,2011,1,86.6365382680669,TRUE
"14032","Archilochus colubris",5,15,2011,3,94.7591658914462,FALSE
"14033","Archilochus colubris",4,21,2011,2,98.2793438946828,TRUE
"14034","Archilochus colubris",6,11,2011,2,40.6622314359993,FALSE
"14035","Archilochus colubris",11,21,2011,1,96.2655771058053,FALSE
"14036","Archilochus colubris",6,13,2011,1,97.3178467480466,FALSE
"14037","Archilochus colubris",5,24,2011,3,94.7591658914462,FALSE
"14038","Archilochus colubris",8,19,2011,3,14.1480980440974,TRUE
"14039","Archilochus colubris",9,2,2011,2,95.6313687842339,FALSE
"14040","Archilochus colubris",5,22,2011,3,94.7591658914462,FALSE
"14041","Archilochus colubris",5,16,2011,3,94.7591658914462,FALSE
"14042","Archilochus colubris",5,19,2011,3,94.7591658914462,FALSE
"14043","Archilochus colubris",5,26,2011,3,94.7591658914462,FALSE
"14044","Archilochus colubris",7,17,2011,2,37.5239544548094,FALSE
"14045","Archilochus colubris",12,18,2011,1,83.3009922644123,FALSE
"14046","Archilochus colubris",12,19,2011,1,83.3009922644123,FALSE
"14047","Archilochus colubris",3,3,2011,1,13.7913018930703,FALSE
"14048","Archilochus colubris",3,11,2011,1,13.7913018930703,FALSE
"14049","Archilochus colubris",9,16,2011,2,95.6313687842339,FALSE
"14050","Archilochus colubris",6,4,2011,3,84.0771617135033,FALSE
"14051","Archilochus colubris",12,2,2011,1,83.3009922644123,FALSE
"14052","Archilochus colubris",5,25,2011,3,94.7591658914462,FALSE
"14053","Archilochus colubris",6,1,2011,3,84.0771617135033,FALSE
"14054","Archilochus colubris",4,19,2011,2,98.2793438946828,TRUE
"14055","Archilochus colubris",8,10,2011,2,96.2790139019489,FALSE
"14056","Archilochus colubris",9,8,2011,3,74.0035352995619,FALSE
"14057","Archilochus colubris",4,5,2011,1,27.5838064029813,FALSE
"14058","Archilochus colubris",1,1,2011,1,61.57580120489,FALSE
"14059","Archilochus colubris",6,24,2011,1,97.3178467480466,FALSE
"14060","Archilochus colubris",8,24,2011,2,96.2790139019489,FALSE
"14061","Archilochus colubris",2,15,2011,1,86.6365382680669,TRUE
"14062","Archilochus colubris",12,17,2011,1,83.3009922644123,FALSE
"14063","Archilochus colubris",4,4,2011,1,27.5838064029813,FALSE
"14064","Archilochus colubris",5,7,2011,2,41.3521826965734,TRUE
"14065","Archilochus colubris",4,16,2011,1,27.5838064029813,FALSE
"14066","Archilochus colubris",8,19,2011,3,14.1480980440974,TRUE
"14067","Archilochus colubris",8,31,2011,2,96.2790139019489,FALSE
"14068","Archilochus colubris",2,26,2011,1,86.6365382680669,TRUE
"14069","Archilochus colubris",1,3,2011,1,61.57580120489,FALSE
"14070","Archilochus colubris",1,4,2011,1,61.57580120489,FALSE
"14071","Archilochus colubris",12,11,2011,1,83.3009922644123,FALSE
"14072","Archilochus colubris",4,18,2011,2,98.2793438946828,TRUE
"14073","Archilochus colubris",8,10,2011,2,96.2790139019489,FALSE
"14074","Archilochus colubris",6,30,2011,3,84.0771617135033,FALSE
"14075","Archilochus colubris",7,10,2011,3,31.4082775497809,FALSE
"14076","Archilochus colubris",9,2,2011,1,80.1330535905436,TRUE
"14077","Archilochus colubris",8,5,2011,1,27.6934515452012,FALSE
"14078","Archilochus colubris",5,13,2011,1,12.6921355491504,FALSE
"14079","Archilochus colubris",7,5,2011,2,37.5239544548094,FALSE
"14080","Archilochus colubris",4,24,2011,1,27.5838064029813,FALSE
"14081","Archilochus colubris",10,27,2011,1,18.2906839298084,FALSE
"14082","Archilochus colubris",10,18,2011,1,18.2906839298084,FALSE
"14083","Archilochus colubris",5,17,2011,1,12.6921355491504,FALSE
"14084","Archilochus colubris",8,30,2011,1,27.6934515452012,FALSE
"14085","Archilochus colubris",5,12,2011,1,12.6921355491504,FALSE
"14086","Archilochus colubris",6,9,2011,3,84.0771617135033,FALSE
"14087","Archilochus colubris",3,11,2011,1,13.7913018930703,FALSE
"14088","Archilochus colubris",8,15,2011,1,27.6934515452012,FALSE
"14089","Archilochus colubris",11,12,2011,1,96.2655771058053,FALSE
"14090","Archilochus colubris",5,9,2011,1,12.6921355491504,FALSE
"14091","Archilochus colubris",6,3,2011,1,97.3178467480466,FALSE
"14092","Archilochus colubris",3,8,2011,1,13.7913018930703,FALSE
"14093","Archilochus colubris",4,14,2011,1,27.5838064029813,FALSE
"14094","Archilochus colubris",6,26,2011,1,97.3178467480466,FALSE
"14095","Archilochus colubris",8,8,2011,1,27.6934515452012,FALSE
"14096","Archilochus colubris",9,11,2011,2,95.6313687842339,FALSE
"14097","Archilochus colubris",2,1,2011,1,86.6365382680669,TRUE
"14098","Archilochus colubris",12,5,2011,1,83.3009922644123,FALSE
"14099","Archilochus colubris",5,12,2011,2,41.3521826965734,TRUE
"14100","Archilochus colubris",10,19,2011,1,18.2906839298084,FALSE
"14101","Archilochus colubris",7,20,2011,1,66.1378529854119,FALSE
"14102","Archilochus colubris",5,7,2011,3,94.7591658914462,FALSE
"14103","Archilochus colubris",11,21,2011,1,96.2655771058053,FALSE
"14104","Archilochus colubris",9,2,2011,1,80.1330535905436,TRUE
"14105","Archilochus colubris",6,28,2011,1,97.3178467480466,FALSE
"14106","Archilochus colubris",9,21,2011,2,95.6313687842339,FALSE
"14107","Archilochus colubris",8,1,2011,1,27.6934515452012,FALSE
"14108","Archilochus colubris",9,14,2011,1,80.1330535905436,TRUE
"14109","Archilochus colubris",5,5,2011,3,94.7591658914462,FALSE
"14110","Archilochus colubris",11,9,2011,1,96.2655771058053,FALSE
"14111","Archilochus colubris",6,12,2011,1,97.3178467480466,FALSE
"14112","Archilochus colubris",9,15,2011,3,74.0035352995619,FALSE
"14113","Archilochus colubris",7,20,2011,3,31.4082775497809,FALSE
"14114","Archilochus colubris",5,1,2011,2,41.3521826965734,TRUE
"14115","Archilochus colubris",5,1,2011,1,12.6921355491504,FALSE
"14116","Archilochus colubris",5,28,2011,3,94.7591658914462,FALSE
"14117","Archilochus colubris",3,3,2011,1,13.7913018930703,FALSE
"14118","Archilochus colubris",4,9,2011,1,27.5838064029813,FALSE
"14119","Archilochus colubris",7,30,2011,1,66.1378529854119,FALSE
"14120","Archilochus colubris",11,29,2011,1,96.2655771058053,FALSE
"14121","Archilochus colubris",5,29,2011,3,94.7591658914462,FALSE
"14122","Archilochus colubris",8,11,2011,3,14.1480980440974,TRUE
"14123","Archilochus colubris",5,15,2011,3,94.7591658914462,FALSE
"14124","Archilochus colubris",3,29,2011,1,13.7913018930703,FALSE
"14125","Archilochus colubris",3,20,2011,1,13.7913018930703,FALSE
"14126","Archilochus colubris",7,22,2011,3,31.4082775497809,FALSE
"14127","Archilochus colubris",5,2,2011,1,12.6921355491504,FALSE
"14128","Archilochus colubris",3,1,2011,1,13.7913018930703,FALSE
"14129","Archilochus colubris",5,14,2011,1,12.6921355491504,FALSE
"14130","Archilochus colubris",3,2,2011,1,13.7913018930703,FALSE
"14131","Archilochus colubris",4,5,2011,1,27.5838064029813,FALSE
"14132","Archilochus colubris",4,2,2011,1,27.5838064029813,FALSE
"14133","Archilochus colubris",4,17,2011,2,98.2793438946828,TRUE
"14134","Archilochus colubris",5,22,2011,3,94.7591658914462,FALSE
"14135","Archilochus colubris",6,25,2011,3,84.0771617135033,FALSE
"14136","Archilochus colubris",5,8,2011,2,41.3521826965734,TRUE
"14137","Archilochus colubris",5,22,2011,2,41.3521826965734,TRUE
"14138","Archilochus colubris",9,5,2011,1,80.1330535905436,TRUE
"14139","Archilochus colubris",6,19,2011,3,84.0771617135033,FALSE
"14140","Archilochus colubris",12,8,2011,1,83.3009922644123,FALSE
"14141","Archilochus colubris",7,11,2011,1,66.1378529854119,FALSE
"14142","Archilochus colubris",9,22,2011,1,80.1330535905436,TRUE
"14143","Archilochus colubris",11,26,2011,1,96.2655771058053,FALSE
"14144","Archilochus colubris",2,13,2011,1,86.6365382680669,TRUE
"14145","Archilochus colubris",12,11,2011,1,83.3009922644123,FALSE
"14146","Archilochus colubris",11,17,2011,1,96.2655771058053,FALSE
"14147","Archilochus colubris",9,26,2011,2,95.6313687842339,FALSE
"14148","Archilochus colubris",6,16,2011,2,40.6622314359993,FALSE
"14149","Archilochus colubris",5,16,2011,3,94.7591658914462,FALSE
"14150","Archilochus colubris",8,25,2011,3,14.1480980440974,TRUE
"14151","Archilochus colubris",1,1,2011,1,61.57580120489,FALSE
"14152","Archilochus colubris",12,9,2011,1,83.3009922644123,FALSE
"14153","Archilochus colubris",6,13,2011,2,40.6622314359993,FALSE
"14154","Archilochus colubris",11,4,2011,1,96.2655771058053,FALSE
"14155","Archilochus colubris",7,21,2011,1,66.1378529854119,FALSE
"14156","Archilochus colubris",10,2,2011,1,18.2906839298084,FALSE
"14157","Archilochus colubris",10,27,2011,1,18.2906839298084,FALSE
"14158","Archilochus colubris",4,16,2011,1,27.5838064029813,FALSE
"14159","Archilochus colubris",7,24,2011,3,31.4082775497809,FALSE
"14160","Archilochus colubris",9,20,2011,2,95.6313687842339,FALSE
"14161","Archilochus colubris",10,2,2011,1,18.2906839298084,FALSE
"14162","Archilochus colubris",8,8,2011,1,27.6934515452012,FALSE
"14163","Archilochus colubris",5,11,2011,3,94.7591658914462,FALSE
"14164","Archilochus colubris",7,30,2011,2,37.5239544548094,FALSE
"14165","Archilochus colubris",3,18,2011,1,13.7913018930703,FALSE
"14166","Archilochus colubris",9,16,2011,2,95.6313687842339,FALSE
"14167","Archilochus colubris",5,7,2011,2,41.3521826965734,TRUE
"14168","Archilochus colubris",9,24,2011,3,74.0035352995619,FALSE
"14169","Archilochus colubris",1,16,2011,1,61.57580120489,FALSE
"14170","Archilochus colubris",2,3,2011,1,86.6365382680669,TRUE
"14171","Archilochus colubris",7,21,2011,3,31.4082775497809,FALSE
"14172","Archilochus colubris",6,4,2011,3,84.0771617135033,FALSE
"14173","Archilochus colubris",2,13,2011,1,86.6365382680669,TRUE
"14174","Archilochus colubris",10,31,2011,1,18.2906839298084,FALSE
"14175","Archilochus colubris",9,10,2011,2,95.6313687842339,FALSE
"14176","Archilochus colubris",5,21,2011,3,94.7591658914462,FALSE
"14177","Archilochus colubris",8,27,2011,3,14.1480980440974,TRUE
"14178","Archilochus colubris",9,23,2011,2,95.6313687842339,FALSE
"14179","Archilochus colubris",5,24,2011,2,41.3521826965734,TRUE
"14180","Archilochus colubris",9,21,2011,2,95.6313687842339,FALSE
"14181","Archilochus colubris",8,8,2011,2,96.2790139019489,FALSE
"14182","Archilochus colubris",5,30,2011,2,41.3521826965734,TRUE
"14183","Archilochus colubris",10,6,2011,1,18.2906839298084,FALSE
"14184","Archilochus colubris",4,12,2011,1,27.5838064029813,FALSE
"14185","Archilochus colubris",3,28,2011,1,13.7913018930703,FALSE
"14186","Archilochus colubris",4,23,2011,1,27.5838064029813,FALSE
"14187","Archilochus colubris",8,9,2011,2,96.2790139019489,FALSE
"14188","Archilochus colubris",2,20,2011,1,86.6365382680669,TRUE
"14189","Archilochus colubris",9,1,2011,2,95.6313687842339,FALSE
"14190","Archilochus colubris",9,13,2011,1,80.1330535905436,TRUE
"14191","Archilochus colubris",7,29,2011,2,37.5239544548094,FALSE
"14192","Archilochus colubris",4,26,2011,2,98.2793438946828,TRUE
"14193","Archilochus colubris",11,5,2011,1,96.2655771058053,FALSE
"14194","Archilochus colubris",8,11,2011,3,14.1480980440974,TRUE
"14195","Archilochus colubris",9,19,2011,2,95.6313687842339,FALSE
"14196","Archilochus colubris",5,28,2011,2,41.3521826965734,TRUE
"14197","Archilochus colubris",7,22,2011,2,37.5239544548094,FALSE
"14198","Archilochus colubris",7,24,2011,2,37.5239544548094,FALSE
"14199","Archilochus colubris",8,12,2011,2,96.2790139019489,FALSE
"14200","Archilochus colubris",9,2,2011,2,95.6313687842339,FALSE
"14201","Archilochus colubris",5,7,2011,3,94.7591658914462,FALSE
"14202","Archilochus colubris",8,13,2011,2,96.2790139019489,FALSE
"14203","Archilochus colubris",2,13,2011,1,86.6365382680669,TRUE
"14204","Archilochus colubris",7,4,2011,2,37.5239544548094,FALSE
"14205","Archilochus colubris",9,27,2011,1,80.1330535905436,TRUE
"14206","Archilochus colubris",4,23,2011,2,98.2793438946828,TRUE
"14207","Archilochus colubris",8,13,2011,2,96.2790139019489,FALSE
"14208","Archilochus colubris",8,24,2011,3,14.1480980440974,TRUE
"14209","Archilochus colubris",4,25,2011,2,98.2793438946828,TRUE
"14210","Archilochus colubris",4,30,2011,2,98.2793438946828,TRUE
"14211","Archilochus colubris",7,30,2011,1,66.1378529854119,FALSE
"14212","Archilochus colubris",7,14,2011,2,37.5239544548094,FALSE
"14213","Archilochus colubris",1,1,2011,1,61.57580120489,FALSE
"14214","Archilochus colubris",5,12,2011,3,94.7591658914462,FALSE
"14215","Archilochus colubris",5,7,2011,2,41.3521826965734,TRUE
"14216","Archilochus colubris",7,30,2011,2,37.5239544548094,FALSE
"14217","Archilochus colubris",9,9,2011,3,74.0035352995619,FALSE
"14218","Archilochus colubris",9,11,2011,3,74.0035352995619,FALSE
"14219","Archilochus colubris",7,3,2011,1,66.1378529854119,FALSE
"14220","Archilochus colubris",8,11,2011,3,14.1480980440974,TRUE
"14221","Archilochus colubris",5,7,2011,3,94.7591658914462,FALSE
"14222","Archilochus colubris",7,5,2011,3,31.4082775497809,FALSE
"14223","Archilochus colubris",8,20,2011,3,14.1480980440974,TRUE
"14224","Archilochus colubris",9,21,2011,3,74.0035352995619,FALSE
"14225","Archilochus colubris",5,11,2011,3,94.7591658914462,FALSE
"14226","Archilochus colubris",5,19,2011,2,41.3521826965734,TRUE
"14227","Archilochus colubris",7,22,2011,2,37.5239544548094,FALSE
"14228","Archilochus colubris",5,20,2011,3,94.7591658914462,FALSE
"14229","Archilochus colubris",5,22,2011,3,94.7591658914462,FALSE
"14230","Archilochus colubris",5,3,2011,3,94.7591658914462,FALSE
"14231","Archilochus colubris",5,11,2011,3,94.7591658914462,FALSE
"14232","Archilochus colubris",5,12,2011,3,94.7591658914462,FALSE
"14233","Archilochus colubris",5,13,2011,3,94.7591658914462,FALSE
"14234","Archilochus colubris",8,22,2011,3,14.1480980440974,TRUE
"14235","Archilochus colubris",5,13,2011,3,94.7591658914462,FALSE
"14236","Archilochus colubris",5,21,2011,3,94.7591658914462,FALSE
"14237","Archilochus colubris",6,25,2011,2,40.6622314359993,FALSE
