"X.1","species","month","day","year","box","X","pollen","total","propn","occurrence"
17140,"Archilochus colubris",2,25,2016,1,146,40,390,0.102564102564103,1
17141,"Archilochus colubris",2,25,2016,1,146,40,390,0.102564102564103,1
17142,"Archilochus colubris",2,25,2016,1,146,40,390,0.102564102564103,1
17143,"Archilochus colubris",2,15,2016,1,146,40,390,0.102564102564103,1
17144,"Archilochus colubris",2,26,2016,1,146,40,390,0.102564102564103,1
17145,"Archilochus colubris",2,13,2016,1,146,40,390,0.102564102564103,1
17146,"Archilochus colubris",2,12,2016,1,146,40,390,0.102564102564103,1
17147,"Archilochus colubris",2,27,2016,1,146,40,390,0.102564102564103,1
17148,"Archilochus colubris",2,25,2016,1,146,40,390,0.102564102564103,1
17149,"Archilochus colubris",2,21,2016,1,146,40,390,0.102564102564103,1
17150,"Archilochus colubris",2,27,2016,1,146,40,390,0.102564102564103,1
17151,"Archilochus colubris",2,28,2016,1,146,40,390,0.102564102564103,1
17152,"Archilochus colubris",2,28,2016,1,146,40,390,0.102564102564103,1
17153,"Archilochus colubris",2,28,2016,1,146,40,390,0.102564102564103,1
17154,"Archilochus colubris",2,28,2016,1,146,40,390,0.102564102564103,1
17155,"Archilochus colubris",2,27,2016,1,146,40,390,0.102564102564103,1
17156,"Archilochus colubris",2,27,2016,1,146,40,390,0.102564102564103,1
17157,"Archilochus colubris",2,28,2016,1,146,40,390,0.102564102564103,1
17158,"Archilochus colubris",2,23,2016,1,146,40,390,0.102564102564103,1
17159,"Archilochus colubris",2,26,2016,1,146,40,390,0.102564102564103,1
17160,"Archilochus colubris",2,28,2016,1,146,40,390,0.102564102564103,1
17161,"Archilochus colubris",2,25,2016,1,146,40,390,0.102564102564103,1
17162,"Archilochus colubris",2,24,2016,1,146,40,390,0.102564102564103,1
17163,"Archilochus colubris",2,27,2016,1,146,40,390,0.102564102564103,1
17164,"Archilochus colubris",2,28,2016,1,146,40,390,0.102564102564103,1
17165,"Archilochus colubris",2,28,2016,1,146,40,390,0.102564102564103,1
17166,"Archilochus colubris",2,29,2016,1,146,40,390,0.102564102564103,1
17167,"Archilochus colubris",3,1,2016,1,147,94,390,0.241025641025641,1
17168,"Archilochus colubris",3,1,2016,1,147,94,390,0.241025641025641,1
17169,"Archilochus colubris",3,1,2016,1,147,94,390,0.241025641025641,1
17170,"Archilochus colubris",3,1,2016,1,147,94,390,0.241025641025641,1
17171,"Archilochus colubris",3,1,2016,1,147,94,390,0.241025641025641,1
17172,"Archilochus colubris",3,1,2016,1,147,94,390,0.241025641025641,1
17173,"Archilochus colubris",3,1,2016,1,147,94,390,0.241025641025641,1
17174,"Archilochus colubris",3,2,2016,1,147,94,390,0.241025641025641,1
17175,"Archilochus colubris",3,1,2016,1,147,94,390,0.241025641025641,1
17176,"Archilochus colubris",3,2,2016,1,147,94,390,0.241025641025641,1
17177,"Archilochus colubris",3,1,2016,1,147,94,390,0.241025641025641,1
17178,"Archilochus colubris",1,20,2016,1,145,18,390,0.0461538461538462,0
17179,"Archilochus colubris",3,2,2016,1,147,94,390,0.241025641025641,1
17180,"Archilochus colubris",3,2,2016,1,147,94,390,0.241025641025641,1
17181,"Archilochus colubris",3,3,2016,1,147,94,390,0.241025641025641,1
17182,"Archilochus colubris",3,3,2016,1,147,94,390,0.241025641025641,1
17183,"Archilochus colubris",3,2,2016,1,147,94,390,0.241025641025641,1
17184,"Archilochus colubris",3,2,2016,1,147,94,390,0.241025641025641,1
17185,"Archilochus colubris",3,4,2016,1,147,94,390,0.241025641025641,1
17186,"Archilochus colubris",3,1,2016,1,147,94,390,0.241025641025641,1
17187,"Archilochus colubris",3,3,2016,1,147,94,390,0.241025641025641,1
17188,"Archilochus colubris",3,4,2016,1,147,94,390,0.241025641025641,1
17189,"Archilochus colubris",3,4,2016,1,147,94,390,0.241025641025641,1
17190,"Archilochus colubris",3,5,2016,1,147,94,390,0.241025641025641,1
17191,"Archilochus colubris",3,16,2014,1,123,92,412,0.223300970873786,1
17192,"Archilochus colubris",3,16,2014,1,123,92,412,0.223300970873786,1
17193,"Archilochus colubris",3,16,2014,1,123,92,412,0.223300970873786,1
17194,"Archilochus colubris",3,16,2014,1,123,92,412,0.223300970873786,1
17195,"Archilochus colubris",3,17,2014,1,123,92,412,0.223300970873786,1
17196,"Archilochus colubris",3,17,2014,1,123,92,412,0.223300970873786,1
17197,"Archilochus colubris",3,17,2014,1,123,92,412,0.223300970873786,1
17198,"Archilochus colubris",3,16,2014,1,123,92,412,0.223300970873786,1
17199,"Archilochus colubris",3,17,2014,1,123,92,412,0.223300970873786,1
17200,"Archilochus colubris",3,15,2014,1,123,92,412,0.223300970873786,1
17201,"Archilochus colubris",3,16,2014,1,123,92,412,0.223300970873786,1
17202,"Archilochus colubris",3,4,2014,1,123,92,412,0.223300970873786,1
17203,"Archilochus colubris",3,17,2014,1,123,92,412,0.223300970873786,1
17204,"Archilochus colubris",3,16,2014,1,123,92,412,0.223300970873786,1
17205,"Archilochus colubris",3,18,2014,1,123,92,412,0.223300970873786,1
17206,"Archilochus colubris",3,18,2014,1,123,92,412,0.223300970873786,1
17207,"Archilochus colubris",3,18,2014,1,123,92,412,0.223300970873786,1
17208,"Archilochus colubris",3,19,2014,1,123,92,412,0.223300970873786,1
17209,"Archilochus colubris",3,18,2014,1,123,92,412,0.223300970873786,1
17210,"Archilochus colubris",3,18,2014,1,123,92,412,0.223300970873786,1
17211,"Archilochus colubris",3,19,2014,1,123,92,412,0.223300970873786,1
17212,"Archilochus colubris",3,18,2014,1,123,92,412,0.223300970873786,1
17213,"Archilochus colubris",3,18,2014,1,123,92,412,0.223300970873786,1
17214,"Archilochus colubris",3,18,2014,1,123,92,412,0.223300970873786,1
17215,"Archilochus colubris",3,18,2014,1,123,92,412,0.223300970873786,1
17216,"Archilochus colubris",3,18,2014,1,123,92,412,0.223300970873786,1
17217,"Archilochus colubris",3,18,2014,1,123,92,412,0.223300970873786,1
17218,"Archilochus colubris",3,19,2014,1,123,92,412,0.223300970873786,1
17219,"Archilochus colubris",3,19,2014,1,123,92,412,0.223300970873786,1
17220,"Archilochus colubris",3,19,2014,1,123,92,412,0.223300970873786,1
17221,"Archilochus colubris",3,19,2014,1,123,92,412,0.223300970873786,1
17222,"Archilochus colubris",3,20,2014,1,123,92,412,0.223300970873786,1
17223,"Archilochus colubris",3,20,2014,1,123,92,412,0.223300970873786,1
17224,"Archilochus colubris",3,20,2014,1,123,92,412,0.223300970873786,1
17225,"Archilochus colubris",3,19,2014,1,123,92,412,0.223300970873786,1
17226,"Archilochus colubris",3,20,2014,1,123,92,412,0.223300970873786,1
17227,"Archilochus colubris",3,20,2014,1,123,92,412,0.223300970873786,1
17228,"Archilochus colubris",3,20,2014,1,123,92,412,0.223300970873786,1
17229,"Archilochus colubris",3,19,2014,1,123,92,412,0.223300970873786,1
17230,"Archilochus colubris",3,19,2014,1,123,92,412,0.223300970873786,1
17231,"Archilochus colubris",3,19,2014,1,123,92,412,0.223300970873786,1
17232,"Archilochus colubris",3,21,2014,1,123,92,412,0.223300970873786,1
17233,"Archilochus colubris",3,21,2014,1,123,92,412,0.223300970873786,1
17234,"Archilochus colubris",3,21,2014,1,123,92,412,0.223300970873786,1
17235,"Archilochus colubris",3,20,2014,1,123,92,412,0.223300970873786,1
17236,"Archilochus colubris",3,20,2014,1,123,92,412,0.223300970873786,1
17237,"Archilochus colubris",3,21,2014,1,123,92,412,0.223300970873786,1
17238,"Archilochus colubris",3,21,2014,1,123,92,412,0.223300970873786,1
17239,"Archilochus colubris",3,20,2014,1,123,92,412,0.223300970873786,1
17240,"Archilochus colubris",6,18,2012,3,448,46,230,0.2,1
17241,"Archilochus colubris",3,21,2014,1,123,92,412,0.223300970873786,1
17242,"Archilochus colubris",3,22,2014,1,123,92,412,0.223300970873786,1
17243,"Archilochus colubris",3,22,2014,1,123,92,412,0.223300970873786,1
17244,"Archilochus colubris",3,23,2014,1,123,92,412,0.223300970873786,1
17245,"Archilochus colubris",3,23,2014,1,123,92,412,0.223300970873786,1
17246,"Archilochus colubris",3,23,2014,1,123,92,412,0.223300970873786,1
17247,"Archilochus colubris",3,22,2014,1,123,92,412,0.223300970873786,1
17248,"Archilochus colubris",3,21,2014,1,123,92,412,0.223300970873786,1
17249,"Archilochus colubris",3,21,2014,1,123,92,412,0.223300970873786,1
17250,"Archilochus colubris",3,23,2014,1,123,92,412,0.223300970873786,1
17251,"Archilochus colubris",3,23,2014,1,123,92,412,0.223300970873786,1
17252,"Archilochus colubris",3,23,2014,1,123,92,412,0.223300970873786,1
17253,"Archilochus colubris",3,18,2014,1,123,92,412,0.223300970873786,1
17254,"Archilochus colubris",3,24,2014,1,123,92,412,0.223300970873786,1
17255,"Archilochus colubris",3,23,2014,1,123,92,412,0.223300970873786,1
17256,"Archilochus colubris",3,24,2014,1,123,92,412,0.223300970873786,1
17257,"Archilochus colubris",3,24,2014,1,123,92,412,0.223300970873786,1
17258,"Archilochus colubris",3,23,2014,1,123,92,412,0.223300970873786,1
17259,"Archilochus colubris",3,24,2014,1,123,92,412,0.223300970873786,1
17260,"Archilochus colubris",3,14,2014,1,123,92,412,0.223300970873786,1
17261,"Archilochus colubris",3,14,2014,1,123,92,412,0.223300970873786,1
17262,"Archilochus colubris",3,25,2014,1,123,92,412,0.223300970873786,1
17263,"Archilochus colubris",3,13,2014,1,123,92,412,0.223300970873786,1
17264,"Archilochus colubris",3,13,2014,1,123,92,412,0.223300970873786,1
17265,"Archilochus colubris",3,24,2014,1,123,92,412,0.223300970873786,1
17266,"Archilochus colubris",3,8,2014,1,123,92,412,0.223300970873786,1
17267,"Archilochus colubris",3,24,2014,1,123,92,412,0.223300970873786,1
17268,"Archilochus colubris",3,24,2014,1,123,92,412,0.223300970873786,1
17269,"Archilochus colubris",3,24,2014,1,123,92,412,0.223300970873786,1
17270,"Archilochus colubris",3,25,2014,1,123,92,412,0.223300970873786,1
17271,"Archilochus colubris",3,16,2014,1,123,92,412,0.223300970873786,1
17272,"Archilochus colubris",3,20,2014,1,123,92,412,0.223300970873786,1
17273,"Archilochus colubris",3,25,2014,1,123,92,412,0.223300970873786,1
17274,"Archilochus colubris",3,25,2014,1,123,92,412,0.223300970873786,1
17275,"Archilochus colubris",3,26,2014,1,123,92,412,0.223300970873786,1
17276,"Archilochus colubris",3,26,2014,1,123,92,412,0.223300970873786,1
17277,"Archilochus colubris",3,24,2014,1,123,92,412,0.223300970873786,1
17278,"Archilochus colubris",3,25,2014,1,123,92,412,0.223300970873786,1
17279,"Archilochus colubris",3,25,2014,1,123,92,412,0.223300970873786,1
17280,"Archilochus colubris",3,26,2014,1,123,92,412,0.223300970873786,1
17281,"Archilochus colubris",3,26,2014,1,123,92,412,0.223300970873786,1
17282,"Archilochus colubris",3,23,2014,1,123,92,412,0.223300970873786,1
17283,"Archilochus colubris",3,27,2014,1,123,92,412,0.223300970873786,1
17284,"Archilochus colubris",3,25,2014,1,123,92,412,0.223300970873786,1
17285,"Archilochus colubris",3,22,2014,1,123,92,412,0.223300970873786,1
17286,"Archilochus colubris",3,26,2014,1,123,92,412,0.223300970873786,1
17287,"Archilochus colubris",3,21,2014,1,123,92,412,0.223300970873786,1
17288,"Archilochus colubris",3,26,2014,1,123,92,412,0.223300970873786,1
17289,"Archilochus colubris",3,27,2014,1,123,92,412,0.223300970873786,1
17290,"Archilochus colubris",3,27,2014,1,123,92,412,0.223300970873786,1
17291,"Archilochus colubris",3,9,2014,1,123,92,412,0.223300970873786,1
17292,"Archilochus colubris",3,25,2014,1,123,92,412,0.223300970873786,1
17293,"Archilochus colubris",3,10,2014,1,123,92,412,0.223300970873786,1
17294,"Archilochus colubris",3,27,2014,1,123,92,412,0.223300970873786,1
17295,"Archilochus colubris",3,27,2014,1,123,92,412,0.223300970873786,1
17296,"Archilochus colubris",3,28,2014,1,123,92,412,0.223300970873786,1
17297,"Archilochus colubris",3,27,2014,1,123,92,412,0.223300970873786,1
17298,"Archilochus colubris",3,28,2014,1,123,92,412,0.223300970873786,1
17299,"Archilochus colubris",3,27,2014,1,123,92,412,0.223300970873786,1
17300,"Archilochus colubris",3,28,2014,1,123,92,412,0.223300970873786,1
17301,"Archilochus colubris",3,28,2014,1,123,92,412,0.223300970873786,1
17302,"Archilochus colubris",3,28,2014,1,123,92,412,0.223300970873786,1
17303,"Archilochus colubris",3,29,2014,1,123,92,412,0.223300970873786,1
17304,"Archilochus colubris",3,29,2014,1,123,92,412,0.223300970873786,1
17305,"Archilochus colubris",3,27,2014,1,123,92,412,0.223300970873786,1
17306,"Archilochus colubris",3,28,2014,1,123,92,412,0.223300970873786,1
17307,"Archilochus colubris",1,11,2014,1,121,22,412,0.0533980582524272,1
17308,"Archilochus colubris",1,21,2014,1,121,22,412,0.0533980582524272,1
17309,"Archilochus colubris",1,4,2014,1,121,22,412,0.0533980582524272,1
17310,"Archilochus colubris",3,28,2014,1,123,92,412,0.223300970873786,1
17311,"Archilochus colubris",3,29,2014,1,123,92,412,0.223300970873786,1
17312,"Archilochus colubris",3,29,2014,1,123,92,412,0.223300970873786,1
17313,"Archilochus colubris",3,29,2014,1,123,92,412,0.223300970873786,1
17314,"Archilochus colubris",3,29,2014,1,123,92,412,0.223300970873786,1
17315,"Archilochus colubris",3,29,2014,1,123,92,412,0.223300970873786,1
17316,"Archilochus colubris",3,29,2014,1,123,92,412,0.223300970873786,1
17317,"Archilochus colubris",3,29,2014,1,123,92,412,0.223300970873786,1
17318,"Archilochus colubris",3,29,2014,1,123,92,412,0.223300970873786,1
17319,"Archilochus colubris",5,3,2013,2,286,24,190,0.126315789473684,1
17320,"Archilochus colubris",5,4,2013,2,286,24,190,0.126315789473684,1
17321,"Archilochus colubris",5,4,2013,1,113,31,395,0.0784810126582278,1
17322,"Archilochus colubris",1,28,2013,1,109,41,395,0.10379746835443,1
17323,"Archilochus colubris",5,3,2013,2,286,24,190,0.126315789473684,1
17324,"Archilochus colubris",5,4,2013,2,286,24,190,0.126315789473684,1
17325,"Archilochus colubris",5,3,2013,2,286,24,190,0.126315789473684,1
17326,"Archilochus colubris",5,4,2013,2,286,24,190,0.126315789473684,1
17327,"Archilochus colubris",6,14,2011,2,263,10,162,0.0617283950617284,1
17328,"Archilochus colubris",5,4,2013,2,286,24,190,0.126315789473684,1
17329,"Archilochus colubris",5,4,2013,2,286,24,190,0.126315789473684,1
17330,"Archilochus colubris",5,4,2013,1,113,31,395,0.0784810126582278,1
17331,"Archilochus colubris",5,4,2013,2,286,24,190,0.126315789473684,1
17332,"Archilochus colubris",5,5,2013,2,286,24,190,0.126315789473684,1
17333,"Archilochus colubris",5,4,2013,2,286,24,190,0.126315789473684,1
17334,"Archilochus colubris",5,4,2013,2,286,24,190,0.126315789473684,1
17335,"Archilochus colubris",5,4,2013,1,113,31,395,0.0784810126582278,1
17336,"Archilochus colubris",5,4,2013,2,286,24,190,0.126315789473684,1
17337,"Archilochus colubris",5,3,2013,1,113,31,395,0.0784810126582278,1
17338,"Archilochus colubris",5,4,2013,1,113,31,395,0.0784810126582278,1
17339,"Archilochus colubris",5,5,2013,2,286,24,190,0.126315789473684,1
17340,"Archilochus colubris",5,5,2013,2,286,24,190,0.126315789473684,1
17341,"Archilochus colubris",5,5,2013,2,286,24,190,0.126315789473684,1
17342,"Archilochus colubris",5,5,2013,2,286,24,190,0.126315789473684,1
17343,"Archilochus colubris",5,5,2013,2,286,24,190,0.126315789473684,1
17344,"Archilochus colubris",5,5,2013,2,286,24,190,0.126315789473684,1
17345,"Archilochus colubris",5,5,2013,1,113,31,395,0.0784810126582278,1
17346,"Archilochus colubris",5,5,2013,2,286,24,190,0.126315789473684,1
17347,"Archilochus colubris",5,5,2013,1,113,31,395,0.0784810126582278,1
17348,"Archilochus colubris",5,5,2013,3,459,47,292,0.160958904109589,1
17349,"Archilochus colubris",5,5,2013,2,286,24,190,0.126315789473684,1
17350,"Archilochus colubris",5,5,2013,2,286,24,190,0.126315789473684,1
17351,"Archilochus colubris",5,5,2013,2,286,24,190,0.126315789473684,1
17352,"Archilochus colubris",5,5,2013,2,286,24,190,0.126315789473684,1
17353,"Archilochus colubris",4,29,2013,2,285,72,190,0.378947368421053,1
17354,"Archilochus colubris",5,5,2013,1,113,31,395,0.0784810126582278,1
17355,"Archilochus colubris",5,5,2013,2,286,24,190,0.126315789473684,1
17356,"Archilochus colubris",5,4,2013,2,286,24,190,0.126315789473684,1
17357,"Archilochus colubris",5,6,2013,2,286,24,190,0.126315789473684,1
17358,"Archilochus colubris",5,6,2013,2,286,24,190,0.126315789473684,1
17359,"Archilochus colubris",5,6,2013,2,286,24,190,0.126315789473684,1
17360,"Archilochus colubris",5,6,2013,2,286,24,190,0.126315789473684,1
17361,"Archilochus colubris",5,6,2013,2,286,24,190,0.126315789473684,1
17362,"Archilochus colubris",5,6,2013,2,286,24,190,0.126315789473684,1
17363,"Archilochus colubris",5,6,2013,1,113,31,395,0.0784810126582278,1
17364,"Archilochus colubris",5,6,2013,1,113,31,395,0.0784810126582278,1
17365,"Archilochus colubris",5,5,2013,1,113,31,395,0.0784810126582278,1
17366,"Archilochus colubris",2,10,2013,1,110,46,395,0.116455696202532,1
17367,"Archilochus colubris",5,5,2013,1,113,31,395,0.0784810126582278,1
17368,"Archilochus colubris",5,4,2013,1,113,31,395,0.0784810126582278,1
17369,"Archilochus colubris",5,7,2013,2,286,24,190,0.126315789473684,1
17370,"Archilochus colubris",4,28,2013,1,112,50,395,0.126582278481013,1
17371,"Archilochus colubris",5,7,2013,3,459,47,292,0.160958904109589,1
17372,"Archilochus colubris",5,7,2013,2,286,24,190,0.126315789473684,1
17373,"Archilochus colubris",5,7,2013,2,286,24,190,0.126315789473684,1
17374,"Archilochus colubris",5,8,2013,3,459,47,292,0.160958904109589,1
17375,"Archilochus colubris",4,18,2013,1,112,50,395,0.126582278481013,1
17376,"Archilochus colubris",5,8,2013,3,459,47,292,0.160958904109589,1
17377,"Archilochus colubris",5,7,2013,2,286,24,190,0.126315789473684,1
17378,"Archilochus colubris",5,7,2013,2,286,24,190,0.126315789473684,1
17379,"Archilochus colubris",5,7,2013,2,286,24,190,0.126315789473684,1
17380,"Archilochus colubris",5,7,2013,3,459,47,292,0.160958904109589,1
17381,"Archilochus colubris",5,6,2013,2,286,24,190,0.126315789473684,1
17382,"Archilochus colubris",4,22,2013,2,285,72,190,0.378947368421053,1
17383,"Archilochus colubris",5,7,2013,2,286,24,190,0.126315789473684,1
17384,"Archilochus colubris",5,6,2013,3,459,47,292,0.160958904109589,1
17385,"Archilochus colubris",5,7,2013,2,286,24,190,0.126315789473684,1
17386,"Archilochus colubris",5,2,2013,1,113,31,395,0.0784810126582278,1
17387,"Archilochus colubris",5,8,2013,3,459,47,292,0.160958904109589,1
17388,"Archilochus colubris",5,7,2013,2,286,24,190,0.126315789473684,1
17389,"Archilochus colubris",5,6,2013,1,113,31,395,0.0784810126582278,1
17390,"Archilochus colubris",5,7,2013,2,286,24,190,0.126315789473684,1
17391,"Archilochus colubris",5,6,2013,2,286,24,190,0.126315789473684,1
17392,"Archilochus colubris",5,7,2013,2,286,24,190,0.126315789473684,1
17393,"Archilochus colubris",5,2,2013,1,113,31,395,0.0784810126582278,1
17394,"Archilochus colubris",5,8,2013,2,286,24,190,0.126315789473684,1
17395,"Archilochus colubris",5,3,2013,1,113,31,395,0.0784810126582278,1
17396,"Archilochus colubris",5,3,2013,1,113,31,395,0.0784810126582278,1
17397,"Archilochus colubris",5,6,2013,1,113,31,395,0.0784810126582278,1
17398,"Archilochus colubris",5,8,2013,2,286,24,190,0.126315789473684,1
17399,"Archilochus colubris",5,8,2013,2,286,24,190,0.126315789473684,1
17400,"Archilochus colubris",5,9,2013,1,113,31,395,0.0784810126582278,1
17401,"Archilochus colubris",5,5,2013,2,286,24,190,0.126315789473684,1
17402,"Archilochus colubris",4,23,2013,2,285,72,190,0.378947368421053,1
17403,"Archilochus colubris",5,7,2013,1,113,31,395,0.0784810126582278,1
17404,"Archilochus colubris",5,7,2013,2,286,24,190,0.126315789473684,1
17405,"Archilochus colubris",5,7,2013,1,113,31,395,0.0784810126582278,1
17406,"Archilochus colubris",5,9,2013,1,113,31,395,0.0784810126582278,1
17407,"Archilochus colubris",5,8,2013,3,459,47,292,0.160958904109589,1
17408,"Archilochus colubris",5,10,2013,1,113,31,395,0.0784810126582278,1
17409,"Archilochus colubris",5,10,2013,2,286,24,190,0.126315789473684,1
17410,"Archilochus colubris",5,10,2013,2,286,24,190,0.126315789473684,1
17411,"Archilochus colubris",5,9,2013,2,286,24,190,0.126315789473684,1
17412,"Archilochus colubris",5,9,2013,2,286,24,190,0.126315789473684,1
17413,"Archilochus colubris",5,10,2013,3,459,47,292,0.160958904109589,1
17414,"Archilochus colubris",5,10,2013,2,286,24,190,0.126315789473684,1
17415,"Archilochus colubris",5,10,2013,3,459,47,292,0.160958904109589,1
17416,"Archilochus colubris",5,9,2013,2,286,24,190,0.126315789473684,1
17417,"Archilochus colubris",5,9,2013,2,286,24,190,0.126315789473684,1
17418,"Archilochus colubris",5,9,2013,2,286,24,190,0.126315789473684,1
17419,"Archilochus colubris",5,9,2013,1,113,31,395,0.0784810126582278,1
17420,"Archilochus colubris",5,11,2013,2,286,24,190,0.126315789473684,1
17421,"Archilochus colubris",5,11,2013,2,286,24,190,0.126315789473684,1
17422,"Archilochus colubris",5,11,2013,2,286,24,190,0.126315789473684,1
17423,"Archilochus colubris",5,9,2013,2,286,24,190,0.126315789473684,1
17424,"Archilochus colubris",5,11,2013,2,286,24,190,0.126315789473684,1
17425,"Archilochus colubris",5,11,2013,2,286,24,190,0.126315789473684,1
17426,"Archilochus colubris",5,10,2013,2,286,24,190,0.126315789473684,1
17427,"Archilochus colubris",5,10,2013,3,459,47,292,0.160958904109589,1
17428,"Archilochus colubris",5,11,2013,2,286,24,190,0.126315789473684,1
17429,"Archilochus colubris",5,11,2013,1,113,31,395,0.0784810126582278,1
17430,"Archilochus colubris",5,11,2013,1,113,31,395,0.0784810126582278,1
17431,"Archilochus colubris",5,10,2013,3,459,47,292,0.160958904109589,1
17432,"Archilochus colubris",5,10,2013,2,286,24,190,0.126315789473684,1
17433,"Archilochus colubris",5,11,2013,2,286,24,190,0.126315789473684,1
17434,"Archilochus colubris",5,10,2013,2,286,24,190,0.126315789473684,1
17435,"Archilochus colubris",5,11,2013,2,286,24,190,0.126315789473684,1
17436,"Archilochus colubris",5,11,2013,3,459,47,292,0.160958904109589,1
17437,"Archilochus colubris",5,10,2013,3,459,47,292,0.160958904109589,1
17438,"Archilochus colubris",5,11,2013,3,459,47,292,0.160958904109589,1
17439,"Archilochus colubris",5,11,2013,2,286,24,190,0.126315789473684,1
17440,"Archilochus colubris",5,11,2013,2,286,24,190,0.126315789473684,1
17441,"Archilochus colubris",5,11,2013,2,286,24,190,0.126315789473684,1
17442,"Archilochus colubris",5,11,2013,2,286,24,190,0.126315789473684,1
17443,"Archilochus colubris",5,11,2013,3,459,47,292,0.160958904109589,1
17444,"Archilochus colubris",5,10,2013,3,459,47,292,0.160958904109589,1
17445,"Archilochus colubris",5,11,2013,3,459,47,292,0.160958904109589,1
17446,"Archilochus colubris",5,11,2013,2,286,24,190,0.126315789473684,1
17447,"Archilochus colubris",5,12,2013,2,286,24,190,0.126315789473684,1
17448,"Archilochus colubris",5,11,2013,3,459,47,292,0.160958904109589,1
17449,"Archilochus colubris",5,12,2013,3,459,47,292,0.160958904109589,1
17450,"Archilochus colubris",5,11,2013,3,459,47,292,0.160958904109589,1
17451,"Archilochus colubris",5,10,2013,3,459,47,292,0.160958904109589,1
17452,"Archilochus colubris",5,11,2013,2,286,24,190,0.126315789473684,1
17453,"Archilochus colubris",5,11,2013,2,286,24,190,0.126315789473684,1
17454,"Archilochus colubris",5,10,2013,2,286,24,190,0.126315789473684,1
17455,"Archilochus colubris",5,11,2013,2,286,24,190,0.126315789473684,1
17456,"Archilochus colubris",5,11,2013,3,459,47,292,0.160958904109589,1
17457,"Archilochus colubris",5,11,2013,2,286,24,190,0.126315789473684,1
17458,"Archilochus colubris",5,11,2013,2,286,24,190,0.126315789473684,1
17459,"Archilochus colubris",5,12,2013,3,459,47,292,0.160958904109589,1
17460,"Archilochus colubris",5,12,2013,2,286,24,190,0.126315789473684,1
17461,"Archilochus colubris",4,25,2013,1,112,50,395,0.126582278481013,1
17462,"Archilochus colubris",5,12,2013,2,286,24,190,0.126315789473684,1
17463,"Archilochus colubris",5,12,2013,3,459,47,292,0.160958904109589,1
17464,"Archilochus colubris",5,12,2013,2,286,24,190,0.126315789473684,1
17465,"Archilochus colubris",4,29,2013,2,285,72,190,0.378947368421053,1
17466,"Archilochus colubris",4,29,2013,2,285,72,190,0.378947368421053,1
17467,"Archilochus colubris",5,12,2013,3,459,47,292,0.160958904109589,1
17468,"Archilochus colubris",5,11,2013,3,459,47,292,0.160958904109589,1
17469,"Archilochus colubris",5,12,2013,3,459,47,292,0.160958904109589,1
17470,"Archilochus colubris",5,11,2013,3,459,47,292,0.160958904109589,1
17471,"Archilochus colubris",5,12,2013,2,286,24,190,0.126315789473684,1
17472,"Archilochus colubris",5,12,2013,2,286,24,190,0.126315789473684,1
17473,"Archilochus colubris",5,11,2013,3,459,47,292,0.160958904109589,1
17474,"Archilochus colubris",5,12,2013,2,286,24,190,0.126315789473684,1
17475,"Archilochus colubris",5,12,2013,2,286,24,190,0.126315789473684,1
17476,"Archilochus colubris",5,12,2013,2,286,24,190,0.126315789473684,1
17477,"Archilochus colubris",5,11,2013,3,459,47,292,0.160958904109589,1
17478,"Archilochus colubris",5,13,2013,3,459,47,292,0.160958904109589,1
17479,"Archilochus colubris",2,13,2010,1,74,22,306,0.0718954248366013,1
17480,"Archilochus colubris",5,12,2013,2,286,24,190,0.126315789473684,1
17481,"Archilochus colubris",5,12,2013,2,286,24,190,0.126315789473684,1
17482,"Archilochus colubris",5,11,2013,2,286,24,190,0.126315789473684,1
17483,"Archilochus colubris",5,13,2013,3,459,47,292,0.160958904109589,1
17484,"Archilochus colubris",5,11,2013,3,459,47,292,0.160958904109589,1
17485,"Archilochus colubris",5,13,2013,1,113,31,395,0.0784810126582278,1
17486,"Archilochus colubris",5,12,2013,3,459,47,292,0.160958904109589,1
17487,"Archilochus colubris",5,13,2013,3,459,47,292,0.160958904109589,1
17488,"Archilochus colubris",6,15,2010,3,424,65,244,0.266393442622951,1
17489,"Archilochus colubris",5,12,2013,3,459,47,292,0.160958904109589,1
17490,"Archilochus colubris",4,18,2013,1,112,50,395,0.126582278481013,1
17491,"Archilochus colubris",5,12,2013,2,286,24,190,0.126315789473684,1
17492,"Archilochus colubris",5,14,2013,3,459,47,292,0.160958904109589,1
17493,"Archilochus colubris",5,13,2013,1,113,31,395,0.0784810126582278,1
17494,"Archilochus colubris",5,13,2013,3,459,47,292,0.160958904109589,1
17495,"Archilochus colubris",5,14,2013,2,286,24,190,0.126315789473684,1
17496,"Archilochus colubris",5,12,2013,2,286,24,190,0.126315789473684,1
17497,"Archilochus colubris",5,14,2013,2,286,24,190,0.126315789473684,1
17498,"Archilochus colubris",5,14,2013,2,286,24,190,0.126315789473684,1
17499,"Archilochus colubris",5,14,2013,3,459,47,292,0.160958904109589,1
17500,"Archilochus colubris",5,10,2013,2,286,24,190,0.126315789473684,1
17501,"Archilochus colubris",5,14,2013,2,286,24,190,0.126315789473684,1
17502,"Archilochus colubris",8,10,2010,3,426,17,244,0.069672131147541,1
17503,"Archilochus colubris",5,14,2013,3,459,47,292,0.160958904109589,1
17504,"Archilochus colubris",5,14,2013,2,286,24,190,0.126315789473684,1
17505,"Archilochus colubris",5,14,2013,2,286,24,190,0.126315789473684,1
